id,prescriber_last_name,prescriber_first_name,drug_name,drug_cost
1407843873,ABOUD,AMBROSE,OXYCODONE-ACETAMINOPHEN,1805.97
1407843873,ABOUD,AMBROSE,PANTOPRAZOLE SODIUM,317.02
1407843873,ABOUD,AMBROSE,PAROXETINE HCL,432.21
1407843873,ABOUD,AMBROSE,POLYETHYLENE GLYCOL 3350,298.78
1407843873,ABOUD,AMBROSE,POTASSIUM CHLORIDE,1146.19
1407843873,ABOUD,AMBROSE,PRAVASTATIN SODIUM,4985.99
1407843873,ABOUD,AMBROSE,PREDNISONE,198.29
1407843873,ABOUD,AMBROSE,PROAIR HFA,1558.35
1407843873,ABOUD,AMBROSE,PROMETHAZINE HCL,245.51
1407843873,ABOUD,AMBROSE,QUETIAPINE FUMARATE,386.99
1407843873,ABOUD,AMBROSE,QUINAPRIL HCL,239.21
1407843873,ABOUD,AMBROSE,RANITIDINE HCL,3311.43
1407843873,ABOUD,AMBROSE,REVLIMID,134442.7
1407843873,ABOUD,AMBROSE,ROPINIROLE HCL,1172.9
1407843873,ABOUD,AMBROSE,SERTRALINE HCL,426.02
1407843873,ABOUD,AMBROSE,SILVER SULFADIAZINE,321.97
1407843873,ABOUD,AMBROSE,SIMVASTATIN,855.02
1407843873,ABOUD,AMBROSE,SPIRIVA,7491.68
1407843873,ABOUD,AMBROSE,SPIRONOLACTONE,127.4
1407843873,ABOUD,AMBROSE,SSD,176.17
1407843873,ABOUD,AMBROSE,SUCRALFATE,881.35
1407843873,ABOUD,AMBROSE,SULFAMETHOXAZOLE-TRIMETHOPRIM,337.36
1407843873,ABOUD,AMBROSE,SULINDAC,156.45
1407843873,ABOUD,AMBROSE,SUMATRIPTAN SUCCINATE,510.22
1407843873,ABOUD,AMBROSE,SYMBICORT,10614.04
1407843873,ABOUD,AMBROSE,SYNTHROID,2270.51
1407843873,ABOUD,AMBROSE,TAMSULOSIN HCL,1740.4
1407843873,ABOUD,AMBROSE,TARCEVA,41313.64
1407843873,ABOUD,AMBROSE,TEMAZEPAM,928.09
1407843873,ABOUD,AMBROSE,TIZANIDINE HCL,701.04
1407843873,ABOUD,AMBROSE,TOPIRAMATE,374.58
1407843873,ABOUD,AMBROSE,TRAMADOL HCL,3125.01
1407843873,ABOUD,AMBROSE,TRAZODONE HCL,250.15
1407843873,ABOUD,AMBROSE,VALSARTAN,7750.65
1407843873,ABOUD,AMBROSE,VALSARTAN-HYDROCHLOROTHIAZIDE,731.66
1407843873,ABOUD,AMBROSE,VENLAFAXINE HCL ER,417.64
1407843873,ABOUD,AMBROSE,VESICARE,16143.98
1407843873,ABOUD,AMBROSE,VIIBRYD,2696.84
1407843873,ABOUD,AMBROSE,VIMPAT,18965.73
1407843873,ABOUD,AMBROSE,VOLTAREN,1974.73
1407843873,ABOUD,AMBROSE,VYTORIN,5096.99
1407843873,ABOUD,AMBROSE,WARFARIN SODIUM,735.66
1407843873,ABOUD,AMBROSE,XARELTO,4104.47
1407843873,ABOUD,AMBROSE,ZETIA,8418.54
1407843873,ABOUD,AMBROSE,ZOLPIDEM TARTRATE,1290.82
1407843873,ABOUD,AMBROSE,ZOVIA 1-50E,395.91
1437158938,ABOUD,DWAYNE,ACYCLOVIR,279.0
1437158938,ABOUD,DWAYNE,ADVAIR DISKUS,10110.57
1437158938,ABOUD,DWAYNE,ALENDRONATE SODIUM,667.87
1437158938,ABOUD,DWAYNE,ALLOPURINOL,910.97
1437158938,ABOUD,DWAYNE,ALPRAZOLAM,511.93
1437158938,ABOUD,DWAYNE,AMIODARONE HCL,107.98
1437158938,ABOUD,DWAYNE,AMITRIPTYLINE HCL,911.34
1437158938,ABOUD,DWAYNE,AMLODIPINE BESYLATE,757.02
1437158938,ABOUD,DWAYNE,AMOXICILLIN-CLAVULANATE POTASS,520.47
1437158938,ABOUD,DWAYNE,ANDROGEL,25749.58
1437158938,ABOUD,DWAYNE,ATENOLOL,339.77
1437158938,ABOUD,DWAYNE,ATORVASTATIN CALCIUM,2764.39
1437158938,ABOUD,DWAYNE,AVODART,6602.59
1437158938,ABOUD,DWAYNE,AZITHROMYCIN,390.3
1437158938,ABOUD,DWAYNE,AZOR,14369.12
1437158938,ABOUD,DWAYNE,BD ULTRA-FINE PEN NEEDLE,797.51
1437158938,ABOUD,DWAYNE,BENAZEPRIL HCL,124.05
1437158938,ABOUD,DWAYNE,BENAZEPRIL-HYDROCHLOROTHIAZIDE,628.87
1437158938,ABOUD,DWAYNE,BENICAR,12110.19
1437158938,ABOUD,DWAYNE,BYSTOLIC,6036.26
1437158938,ABOUD,DWAYNE,CARVEDILOL,313.33
1437158938,ABOUD,DWAYNE,CELECOXIB,3859.94
1437158938,ABOUD,DWAYNE,CEPHALEXIN,137.54
1437158938,ABOUD,DWAYNE,CIPROFLOXACIN HCL,492.16
1437158938,ABOUD,DWAYNE,CITALOPRAM HBR,472.38
1437158938,ABOUD,DWAYNE,CLEMASTINE FUMARATE,254.97
1437158938,ABOUD,DWAYNE,CLONAZEPAM,199.96
1437158938,ABOUD,DWAYNE,CLONIDINE HCL,77.19
1437158938,ABOUD,DWAYNE,CLOPIDOGREL,271.77
1437158938,ABOUD,DWAYNE,CLOTRIMAZOLE-BETAMETHASONE,1730.71
1437158938,ABOUD,DWAYNE,CRESTOR,21057.4
1437158938,ABOUD,DWAYNE,CYCLOBENZAPRINE HCL,625.17
1437158938,ABOUD,DWAYNE,DICLOFENAC SODIUM,133.84
1437158938,ABOUD,DWAYNE,DIGOX,736.46
1437158938,ABOUD,DWAYNE,DIGOXIN,440.37
1437158938,ABOUD,DWAYNE,DILTIAZEM HCL,231.54
1437158938,ABOUD,DWAYNE,DONEPEZIL HCL,613.41
1437158938,ABOUD,DWAYNE,DOXAZOSIN MESYLATE,520.11
1437158938,ABOUD,DWAYNE,DULOXETINE HCL,2205.62
1437158938,ABOUD,DWAYNE,ESCITALOPRAM OXALATE,413.46
1437158938,ABOUD,DWAYNE,ESZOPICLONE,933.8
1437158938,ABOUD,DWAYNE,EXELON,19901.72
1437158938,ABOUD,DWAYNE,EXFORGE,6785.11
1437158938,ABOUD,DWAYNE,EXFORGE HCT,2575.99
1437158938,ABOUD,DWAYNE,FAMOTIDINE,207.61
1437158938,ABOUD,DWAYNE,FARXIGA,5210.23
1437158938,ABOUD,DWAYNE,FENOFIBRATE,1411.8
